DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
GmTag225,180767,1.000000,Transmission,Mk10,20,17:15:00 28-Jul-2019,22:02:22 28-Jul-2019,Message,9,,,,17233.000000,17251.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,20,17:15:00 28-Jul-2019,17:17:20 28-Jul-2019,Surface,,,,,139,141,23,117
GmTag225,180767,1.000000,Transmission,Mk10,20,17:17:20 28-Jul-2019,17:31:04 28-Jul-2019,Dive,1,U,308.0,315.0,823,825,,
GmTag225,180767,1.000000,Transmission,Mk10,20,17:31:04 28-Jul-2019,17:35:32 28-Jul-2019,Surface,,,,,267,269,43,225
GmTag225,180767,1.000000,Transmission,Mk10,20,17:35:32 28-Jul-2019,17:47:20 28-Jul-2019,Dive,1,U,244.0,251.0,707,709,,
GmTag225,180767,1.000000,Transmission,Mk10,20,17:47:20 28-Jul-2019,18:38:26 28-Jul-2019,Surface,,,,,3065,3067,99,2967
GmTag225,180767,1.000000,Transmission,Mk10,20,18:38:26 28-Jul-2019,18:50:00 28-Jul-2019,Dive,1,U,632.0,647.0,693,695,,
GmTag225,180767,1.000000,Transmission,Mk10,20,18:50:00 28-Jul-2019,21:50:16 28-Jul-2019,Surface,,,,,10815,10817,349,10467
GmTag225,180767,1.000000,Transmission,Mk10,20,21:50:16 28-Jul-2019,21:58:58 28-Jul-2019,Dive,1,U,324.0,331.0,521,523,,
GmTag225,180767,1.000000,Transmission,Mk10,20,21:58:58 28-Jul-2019,22:02:22 28-Jul-2019,Surface,,,,,203,205,59,145
GmTag225,180767,1.000000,Transmission,Mk10,15,22:02:00 28-Jul-2019,00:08:08 29-Jul-2019,Message,10,,,,7558.000000,7578.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,15,22:02:00 28-Jul-2019,22:12:08 28-Jul-2019,Dive,1,U,292.0,299.0,607,609,,
GmTag225,180767,1.000000,Transmission,Mk10,15,22:12:08 28-Jul-2019,22:13:42 28-Jul-2019,Surface,,,,,93,95,21,73
GmTag225,180767,1.000000,Transmission,Mk10,15,22:13:42 28-Jul-2019,22:20:58 28-Jul-2019,Dive,1,V,428.0,435.0,435,437,,
GmTag225,180767,1.000000,Transmission,Mk10,15,22:20:58 28-Jul-2019,22:28:18 28-Jul-2019,Surface,,,,,439,441,57,383
GmTag225,180767,1.000000,Transmission,Mk10,15,22:28:18 28-Jul-2019,22:38:32 28-Jul-2019,Dive,1,Square,252.0,259.0,613,615,,
GmTag225,180767,1.000000,Transmission,Mk10,15,22:38:32 28-Jul-2019,23:00:12 28-Jul-2019,Surface,,,,,1299,1301,84,1216
GmTag225,180767,1.000000,Transmission,Mk10,15,23:00:12 28-Jul-2019,23:09:20 28-Jul-2019,Dive,1,U,308.0,315.0,547,549,,
GmTag225,180767,1.000000,Transmission,Mk10,15,23:09:20 28-Jul-2019,23:55:50 28-Jul-2019,Surface,,,,,2789,2791,180,2610
GmTag225,180767,1.000000,Transmission,Mk10,15,23:55:50 28-Jul-2019,00:04:56 29-Jul-2019,Dive,1,U,268.0,275.0,545,547,,
GmTag225,180767,1.000000,Transmission,Mk10,15,00:04:56 29-Jul-2019,00:08:08 29-Jul-2019,Surface,,,,,191,193,31,161
GmTag225,180767,1.000000,Transmission,Mk10,6,00:08:00 29-Jul-2019,03:06:50 29-Jul-2019,Message,9,,,,10721.000000,10739.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,6,00:08:00 29-Jul-2019,00:17:00 29-Jul-2019,Dive,1,Square,252.0,259.0,539,541,,
GmTag225,180767,1.000000,Transmission,Mk10,6,00:17:00 29-Jul-2019,00:56:42 29-Jul-2019,Surface,,,,,2381,2383,154,2228
GmTag225,180767,1.000000,Transmission,Mk10,6,00:56:42 29-Jul-2019,01:06:52 29-Jul-2019,Dive,1,U,372.0,379.0,609,611,,
GmTag225,180767,1.000000,Transmission,Mk10,6,01:06:52 29-Jul-2019,02:16:36 29-Jul-2019,Surface,,,,,4183,4185,135,4049
GmTag225,180767,1.000000,Transmission,Mk10,6,02:16:36 29-Jul-2019,02:20:12 29-Jul-2019,Dive,1,U,81.0,82.0,215,217,,
GmTag225,180767,1.000000,Transmission,Mk10,6,02:20:12 29-Jul-2019,02:26:32 29-Jul-2019,Surface,,,,,379,381,25,355
GmTag225,180767,1.000000,Transmission,Mk10,6,02:26:32 29-Jul-2019,02:40:24 29-Jul-2019,Dive,1,U,552.0,567.0,831,833,,
GmTag225,180767,1.000000,Transmission,Mk10,6,02:40:24 29-Jul-2019,02:56:06 29-Jul-2019,Surface,,,,,941,943,91,851
GmTag225,180767,1.000000,Transmission,Mk10,6,02:56:06 29-Jul-2019,03:06:50 29-Jul-2019,Dive,1,V,420.0,427.0,643,645,,
GmTag225,180767,1.000000,Transmission,Mk10,10,03:07:00 29-Jul-2019,05:42:28 29-Jul-2019,Message,9,,,,9319.000000,9337.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,10,03:07:00 29-Jul-2019,03:13:26 29-Jul-2019,Surface,,,,,385,387,62,324
GmTag225,180767,1.000000,Transmission,Mk10,10,03:13:26 29-Jul-2019,03:28:54 29-Jul-2019,Dive,1,U,520.0,535.0,927,929,,
GmTag225,180767,1.000000,Transmission,Mk10,10,03:28:54 29-Jul-2019,03:45:40 29-Jul-2019,Surface,,,,,1005,1007,65,941
GmTag225,180767,1.000000,Transmission,Mk10,10,03:45:40 29-Jul-2019,03:58:50 29-Jul-2019,Dive,1,Square,260.0,267.0,789,791,,
GmTag225,180767,1.000000,Transmission,Mk10,10,03:58:50 29-Jul-2019,04:48:24 29-Jul-2019,Surface,,,,,2973,2975,96,2878
GmTag225,180767,1.000000,Transmission,Mk10,10,04:48:24 29-Jul-2019,05:02:06 29-Jul-2019,Dive,1,U,520.0,535.0,821,823,,
GmTag225,180767,1.000000,Transmission,Mk10,10,05:02:06 29-Jul-2019,05:06:40 29-Jul-2019,Surface,,,,,273,275,53,221
GmTag225,180767,1.000000,Transmission,Mk10,10,05:06:40 29-Jul-2019,05:20:18 29-Jul-2019,Dive,1,U,520.0,535.0,817,819,,
GmTag225,180767,1.000000,Transmission,Mk10,10,05:20:18 29-Jul-2019,05:42:28 29-Jul-2019,Surface,,,,,1329,1331,86,1244
GmTag225,180767,1.000000,Transmission,Mk10,2,05:43:00 29-Jul-2019,08:00:40 29-Jul-2019,Message,9,,,,8251.000000,8269.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,2,05:43:00 29-Jul-2019,05:53:32 29-Jul-2019,Dive,1,U,348.0,355.0,631,633,,
GmTag225,180767,1.000000,Transmission,Mk10,2,05:53:32 29-Jul-2019,06:12:24 29-Jul-2019,Surface,,,,,1131,1133,73,1059
GmTag225,180767,1.000000,Transmission,Mk10,2,06:12:24 29-Jul-2019,06:22:00 29-Jul-2019,Dive,1,U,244.0,251.0,575,577,,
GmTag225,180767,1.000000,Transmission,Mk10,2,06:22:00 29-Jul-2019,06:41:40 29-Jul-2019,Surface,,,,,1179,1181,76,1104
GmTag225,180767,1.000000,Transmission,Mk10,2,06:41:40 29-Jul-2019,06:50:58 29-Jul-2019,Dive,1,V,372.0,379.0,557,559,,
GmTag225,180767,1.000000,Transmission,Mk10,2,06:50:58 29-Jul-2019,07:07:20 29-Jul-2019,Surface,,,,,981,983,127,855
GmTag225,180767,1.000000,Transmission,Mk10,2,07:07:20 29-Jul-2019,07:12:06 29-Jul-2019,Dive,1,U,126.0,129.0,285,287,,
GmTag225,180767,1.000000,Transmission,Mk10,2,07:12:06 29-Jul-2019,07:49:22 29-Jul-2019,Surface,,,,,2235,2237,216,2020
GmTag225,180767,1.000000,Transmission,Mk10,2,07:49:22 29-Jul-2019,08:00:40 29-Jul-2019,Dive,1,U,520.0,535.0,677,679,,
GmTag225,180767,1.000000,Transmission,Mk10,5,08:00:00 29-Jul-2019,12:54:12 29-Jul-2019,Message,10,,,,17642.000000,17662.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,5,08:00:00 29-Jul-2019,08:06:38 29-Jul-2019,Surface,,,,,397,399,64,334
GmTag225,180767,1.000000,Transmission,Mk10,5,08:06:38 29-Jul-2019,08:19:42 29-Jul-2019,Dive,1,U,436.0,443.0,783,785,,
GmTag225,180767,1.000000,Transmission,Mk10,5,08:19:42 29-Jul-2019,08:26:28 29-Jul-2019,Surface,,,,,405,407,65,341
GmTag225,180767,1.000000,Transmission,Mk10,5,08:26:28 29-Jul-2019,08:38:26 29-Jul-2019,Dive,1,U,412.0,419.0,717,719,,
GmTag225,180767,1.000000,Transmission,Mk10,5,08:38:26 29-Jul-2019,08:46:50 29-Jul-2019,Surface,,,,,503,505,65,439
GmTag225,180767,1.000000,Transmission,Mk10,5,08:46:50 29-Jul-2019,08:58:24 29-Jul-2019,Dive,1,V,452.0,459.0,693,695,,
GmTag225,180767,1.000000,Transmission,Mk10,5,08:58:24 29-Jul-2019,09:05:04 29-Jul-2019,Surface,,,,,399,401,65,335
GmTag225,180767,1.000000,Transmission,Mk10,5,09:05:04 29-Jul-2019,09:16:06 29-Jul-2019,Dive,1,U,396.0,403.0,661,663,,
GmTag225,180767,1.000000,Transmission,Mk10,5,09:16:06 29-Jul-2019,12:39:24 29-Jul-2019,Surface,,,,,12197,12199,393,11805
GmTag225,180767,1.000000,Transmission,Mk10,5,12:39:24 29-Jul-2019,12:54:12 29-Jul-2019,Dive,1,U,520.0,535.0,887,889,,
GmTag225,180767,1.000000,Transmission,Mk10,3,12:54:00 29-Jul-2019,14:42:16 29-Jul-2019,Message,10,,,,6486.000000,6506.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,3,12:54:00 29-Jul-2019,12:58:16 29-Jul-2019,Surface,,,,,255,257,41,215
GmTag225,180767,1.000000,Transmission,Mk10,3,12:58:16 29-Jul-2019,13:13:44 29-Jul-2019,Dive,1,Square,388.0,395.0,927,929,,
GmTag225,180767,1.000000,Transmission,Mk10,3,13:13:44 29-Jul-2019,13:17:36 29-Jul-2019,Surface,,,,,231,233,37,195
GmTag225,180767,1.000000,Transmission,Mk10,3,13:17:36 29-Jul-2019,13:33:46 29-Jul-2019,Dive,1,U,552.0,567.0,969,971,,
GmTag225,180767,1.000000,Transmission,Mk10,3,13:33:46 29-Jul-2019,13:39:24 29-Jul-2019,Surface,,,,,337,339,44,294
GmTag225,180767,1.000000,Transmission,Mk10,3,13:39:24 29-Jul-2019,13:54:18 29-Jul-2019,Dive,1,U,552.0,567.0,893,895,,
GmTag225,180767,1.000000,Transmission,Mk10,3,13:54:18 29-Jul-2019,14:10:50 29-Jul-2019,Surface,,,,,991,993,64,928
GmTag225,180767,1.000000,Transmission,Mk10,3,14:10:50 29-Jul-2019,14:25:18 29-Jul-2019,Dive,1,Square,388.0,395.0,867,869,,
GmTag225,180767,1.000000,Transmission,Mk10,3,14:25:18 29-Jul-2019,14:29:24 29-Jul-2019,Surface,,,,,245,247,63,183
GmTag225,180767,1.000000,Transmission,Mk10,3,14:29:24 29-Jul-2019,14:42:16 29-Jul-2019,Dive,1,U,552.0,567.0,771,773,,
GmTag225,180767,1.000000,Transmission,Mk10,7,16:53:00 29-Jul-2019,22:02:56 29-Jul-2019,Message,10,,,,18586.000000,18606.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,7,16:53:00 29-Jul-2019,17:00:32 29-Jul-2019,Surface,,,,,451,453,29,423
GmTag225,180767,1.000000,Transmission,Mk10,7,17:00:32 29-Jul-2019,17:12:24 29-Jul-2019,Dive,1,U,460.0,467.0,711,713,,
GmTag225,180767,1.000000,Transmission,Mk10,7,17:12:24 29-Jul-2019,18:40:30 29-Jul-2019,Surface,,,,,5285,5287,341,4945
GmTag225,180767,1.000000,Transmission,Mk10,7,18:40:30 29-Jul-2019,18:48:20 29-Jul-2019,Dive,1,V,105.0,106.0,469,471,,
GmTag225,180767,1.000000,Transmission,Mk10,7,18:48:20 29-Jul-2019,21:12:28 29-Jul-2019,Surface,,,,,8647,8649,279,8369
GmTag225,180767,1.000000,Transmission,Mk10,7,21:12:28 29-Jul-2019,21:26:06 29-Jul-2019,Dive,1,U,436.0,443.0,817,819,,
GmTag225,180767,1.000000,Transmission,Mk10,7,21:26:06 29-Jul-2019,21:31:46 29-Jul-2019,Surface,,,,,339,341,55,285
GmTag225,180767,1.000000,Transmission,Mk10,7,21:31:46 29-Jul-2019,21:45:42 29-Jul-2019,Dive,1,U,552.0,567.0,835,837,,
GmTag225,180767,1.000000,Transmission,Mk10,7,21:45:42 29-Jul-2019,21:50:14 29-Jul-2019,Surface,,,,,271,273,70,202
GmTag225,180767,1.000000,Transmission,Mk10,7,21:50:14 29-Jul-2019,22:02:56 29-Jul-2019,Dive,1,U,584.0,599.0,761,763,,
GmTag225,180767,1.000000,Transmission,Mk10,2,22:03:00 29-Jul-2019,23:49:02 29-Jul-2019,Message,10,,,,6352.000000,6372.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,2,22:03:00 29-Jul-2019,22:07:20 29-Jul-2019,Surface,,,,,259,261,50,210
GmTag225,180767,1.000000,Transmission,Mk10,2,22:07:20 29-Jul-2019,22:21:30 29-Jul-2019,Dive,1,U,536.0,551.0,849,851,,
GmTag225,180767,1.000000,Transmission,Mk10,2,22:21:30 29-Jul-2019,22:26:28 29-Jul-2019,Surface,,,,,297,299,48,250
GmTag225,180767,1.000000,Transmission,Mk10,2,22:26:28 29-Jul-2019,22:40:26 29-Jul-2019,Dive,1,U,568.0,583.0,837,839,,
GmTag225,180767,1.000000,Transmission,Mk10,2,22:40:26 29-Jul-2019,22:48:40 29-Jul-2019,Surface,,,,,493,495,48,446
GmTag225,180767,1.000000,Transmission,Mk10,2,22:48:40 29-Jul-2019,23:02:38 29-Jul-2019,Dive,1,U,584.0,599.0,837,839,,
GmTag225,180767,1.000000,Transmission,Mk10,2,23:02:38 29-Jul-2019,23:06:46 29-Jul-2019,Surface,,,,,247,249,48,200
GmTag225,180767,1.000000,Transmission,Mk10,2,23:06:46 29-Jul-2019,23:20:02 29-Jul-2019,Dive,1,U,468.0,475.0,795,797,,
GmTag225,180767,1.000000,Transmission,Mk10,2,23:20:02 29-Jul-2019,23:36:46 29-Jul-2019,Surface,,,,,1003,1005,97,907
GmTag225,180767,1.000000,Transmission,Mk10,2,23:36:46 29-Jul-2019,23:49:02 29-Jul-2019,Dive,1,U,388.0,395.0,735,737,,
GmTag225,180767,1.000000,Transmission,Mk10,3,23:48:00 29-Jul-2019,01:12:54 30-Jul-2019,Message,10,,,,5084.000000,5104.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,3,23:48:00 29-Jul-2019,23:54:20 29-Jul-2019,Surface,,,,,379,381,49,331
GmTag225,180767,1.000000,Transmission,Mk10,3,23:54:20 29-Jul-2019,00:08:28 30-Jul-2019,Dive,1,U,396.0,403.0,847,849,,
GmTag225,180767,1.000000,Transmission,Mk10,3,00:08:28 30-Jul-2019,00:14:54 30-Jul-2019,Surface,,,,,385,387,37,349
GmTag225,180767,1.000000,Transmission,Mk10,3,00:14:54 30-Jul-2019,00:26:38 30-Jul-2019,Dive,1,U,476.0,483.0,703,705,,
GmTag225,180767,1.000000,Transmission,Mk10,3,00:26:38 30-Jul-2019,00:34:10 30-Jul-2019,Surface,,,,,451,453,58,394
GmTag225,180767,1.000000,Transmission,Mk10,3,00:34:10 30-Jul-2019,00:47:08 30-Jul-2019,Dive,1,U,460.0,467.0,777,779,,
GmTag225,180767,1.000000,Transmission,Mk10,3,00:47:08 30-Jul-2019,00:49:54 30-Jul-2019,Surface,,,,,165,167,27,139
GmTag225,180767,1.000000,Transmission,Mk10,3,00:49:54 30-Jul-2019,01:01:08 30-Jul-2019,Dive,1,Square,93.0,94.0,673,675,,
GmTag225,180767,1.000000,Transmission,Mk10,3,01:01:08 30-Jul-2019,01:02:36 30-Jul-2019,Surface,,,,,87,89,11,77
GmTag225,180767,1.000000,Transmission,Mk10,3,01:02:36 30-Jul-2019,01:12:54 30-Jul-2019,Dive,1,V,101.0,102.0,617,619,,
GmTag225,180767,1.000000,Transmission,Mk10,1,01:13:00 30-Jul-2019,03:12:34 30-Jul-2019,Message,10,,,,7164.000000,7184.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,1,01:13:00 30-Jul-2019,01:27:08 30-Jul-2019,Surface,,,,,847,849,55,793
GmTag225,180767,1.000000,Transmission,Mk10,1,01:27:08 30-Jul-2019,01:35:42 30-Jul-2019,Dive,1,U,75.0,76.0,513,515,,
GmTag225,180767,1.000000,Transmission,Mk10,1,01:35:42 30-Jul-2019,01:42:10 30-Jul-2019,Surface,,,,,387,389,38,350
GmTag225,180767,1.000000,Transmission,Mk10,1,01:42:10 30-Jul-2019,01:49:32 30-Jul-2019,Dive,1,U,83.0,84.0,441,443,,
GmTag225,180767,1.000000,Transmission,Mk10,1,01:49:32 30-Jul-2019,02:03:36 30-Jul-2019,Surface,,,,,843,845,27,817
GmTag225,180767,1.000000,Transmission,Mk10,1,02:03:36 30-Jul-2019,02:08:46 30-Jul-2019,Dive,1,U,75.0,76.0,309,311,,
GmTag225,180767,1.000000,Transmission,Mk10,1,02:08:46 30-Jul-2019,02:46:26 30-Jul-2019,Surface,,,,,2259,2261,146,2114
GmTag225,180767,1.000000,Transmission,Mk10,1,02:46:26 30-Jul-2019,02:51:14 30-Jul-2019,Dive,1,V,114.0,117.0,287,289,,
GmTag225,180767,1.000000,Transmission,Mk10,1,02:51:14 30-Jul-2019,03:06:56 30-Jul-2019,Surface,,,,,941,943,61,881
GmTag225,180767,1.000000,Transmission,Mk10,1,03:06:56 30-Jul-2019,03:12:34 30-Jul-2019,Dive,1,U,77.0,78.0,337,339,,
GmTag225,180767,1.000000,Transmission,Mk10,6,03:13:00 30-Jul-2019,05:30:28 30-Jul-2019,Message,10,,,,8238.000000,8258.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,6,03:13:00 30-Jul-2019,03:51:56 30-Jul-2019,Surface,,,,,2335,2337,151,2185
GmTag225,180767,1.000000,Transmission,Mk10,6,03:51:56 30-Jul-2019,04:01:04 30-Jul-2019,Dive,1,U,154.0,157.0,547,549,,
GmTag225,180767,1.000000,Transmission,Mk10,6,04:01:04 30-Jul-2019,04:19:12 30-Jul-2019,Surface,,,,,1087,1089,70,1018
GmTag225,180767,1.000000,Transmission,Mk10,6,04:19:12 30-Jul-2019,04:34:20 30-Jul-2019,Dive,1,U,428.0,435.0,907,909,,
GmTag225,180767,1.000000,Transmission,Mk10,6,04:34:20 30-Jul-2019,04:40:22 30-Jul-2019,Surface,,,,,361,363,58,304
GmTag225,180767,1.000000,Transmission,Mk10,6,04:40:22 30-Jul-2019,04:54:28 30-Jul-2019,Dive,1,Square,364.0,371.0,845,847,,
GmTag225,180767,1.000000,Transmission,Mk10,6,04:54:28 30-Jul-2019,04:59:48 30-Jul-2019,Surface,,,,,319,321,41,279
GmTag225,180767,1.000000,Transmission,Mk10,6,04:59:48 30-Jul-2019,05:11:02 30-Jul-2019,Dive,1,U,340.0,347.0,673,675,,
GmTag225,180767,1.000000,Transmission,Mk10,6,05:11:02 30-Jul-2019,05:15:08 30-Jul-2019,Surface,,,,,245,247,32,214
GmTag225,180767,1.000000,Transmission,Mk10,6,05:15:08 30-Jul-2019,05:30:28 30-Jul-2019,Dive,1,Square,340.0,347.0,919,921,,
GmTag225,180767,1.000000,Transmission,Mk10,1,07:09:00 30-Jul-2019,08:58:20 30-Jul-2019,Message,10,,,,6550.000000,6570.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,1,07:09:00 30-Jul-2019,07:21:48 30-Jul-2019,Surface,,,,,767,769,74,694
GmTag225,180767,1.000000,Transmission,Mk10,1,07:21:48 30-Jul-2019,07:34:34 30-Jul-2019,Dive,1,U,664.0,679.0,765,767,,
GmTag225,180767,1.000000,Transmission,Mk10,1,07:34:34 30-Jul-2019,07:38:58 30-Jul-2019,Surface,,,,,263,265,34,230
GmTag225,180767,1.000000,Transmission,Mk10,1,07:38:58 30-Jul-2019,07:52:42 30-Jul-2019,Dive,1,U,632.0,647.0,823,825,,
GmTag225,180767,1.000000,Transmission,Mk10,1,07:52:42 30-Jul-2019,08:02:22 30-Jul-2019,Surface,,,,,579,581,56,524
GmTag225,180767,1.000000,Transmission,Mk10,1,08:02:22 30-Jul-2019,08:15:50 30-Jul-2019,Dive,1,U,552.0,567.0,807,809,,
GmTag225,180767,1.000000,Transmission,Mk10,1,08:15:50 30-Jul-2019,08:23:42 30-Jul-2019,Surface,,,,,471,473,61,411
GmTag225,180767,1.000000,Transmission,Mk10,1,08:23:42 30-Jul-2019,08:36:56 30-Jul-2019,Dive,1,U,648.0,663.0,793,795,,
GmTag225,180767,1.000000,Transmission,Mk10,1,08:36:56 30-Jul-2019,08:44:26 30-Jul-2019,Surface,,,,,449,451,58,392
GmTag225,180767,1.000000,Transmission,Mk10,1,08:44:26 30-Jul-2019,08:58:20 30-Jul-2019,Dive,1,U,568.0,583.0,833,835,,
GmTag225,180767,1.000000,Transmission,Mk10,1,08:59:00 30-Jul-2019,11:31:16 30-Jul-2019,Message,9,,,,9127.000000,9145.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,1,08:59:00 30-Jul-2019,09:10:04 30-Jul-2019,Surface,,,,,663,665,43,621
GmTag225,180767,1.000000,Transmission,Mk10,1,09:10:04 30-Jul-2019,09:24:12 30-Jul-2019,Dive,1,V,696.0,711.0,847,849,,
GmTag225,180767,1.000000,Transmission,Mk10,1,09:24:12 30-Jul-2019,09:40:10 30-Jul-2019,Surface,,,,,957,959,62,896
GmTag225,180767,1.000000,Transmission,Mk10,1,09:40:10 30-Jul-2019,09:49:44 30-Jul-2019,Dive,1,U,276.0,283.0,573,575,,
GmTag225,180767,1.000000,Transmission,Mk10,1,09:49:44 30-Jul-2019,10:00:40 30-Jul-2019,Surface,,,,,655,657,42,614
GmTag225,180767,1.000000,Transmission,Mk10,1,10:00:40 30-Jul-2019,10:11:10 30-Jul-2019,Dive,1,U,396.0,403.0,629,631,,
GmTag225,180767,1.000000,Transmission,Mk10,1,10:11:10 30-Jul-2019,10:22:18 30-Jul-2019,Surface,,,,,667,669,43,625
GmTag225,180767,1.000000,Transmission,Mk10,1,10:22:18 30-Jul-2019,10:30:26 30-Jul-2019,Dive,1,U,348.0,355.0,487,489,,
GmTag225,180767,1.000000,Transmission,Mk10,1,10:30:26 30-Jul-2019,11:31:16 30-Jul-2019,Surface,,,,,3649,3651,118,3532
GmTag225,180767,1.000000,Transmission,Mk10,1,11:31:00 30-Jul-2019,17:16:02 30-Jul-2019,Message,10,,,,20692.000000,20712.000000,,
GmTag225,180767,1.000000,Transmission,Mk10,1,11:31:00 30-Jul-2019,11:37:08 30-Jul-2019,Dive,1,U,126.0,129.0,367,369,,
GmTag225,180767,1.000000,Transmission,Mk10,1,11:37:08 30-Jul-2019,13:00:52 30-Jul-2019,Surface,,,,,5023,5025,162,4862
GmTag225,180767,1.000000,Transmission,Mk10,1,13:00:52 30-Jul-2019,13:13:54 30-Jul-2019,Dive,1,U,968.0,983.0,781,783,,
GmTag225,180767,1.000000,Transmission,Mk10,1,13:13:54 30-Jul-2019,13:44:32 30-Jul-2019,Surface,,,,,1837,1839,119,1719
GmTag225,180767,1.000000,Transmission,Mk10,1,13:44:32 30-Jul-2019,13:49:16 30-Jul-2019,Dive,1,V,95.0,96.0,283,285,,
GmTag225,180767,1.000000,Transmission,Mk10,1,13:49:16 30-Jul-2019,16:47:48 30-Jul-2019,Surface,,,,,10711,10713,346,10366
GmTag225,180767,1.000000,Transmission,Mk10,1,16:47:48 30-Jul-2019,16:56:44 30-Jul-2019,Dive,1,U,404.0,411.0,535,537,,
GmTag225,180767,1.000000,Transmission,Mk10,1,16:56:44 30-Jul-2019,17:06:28 30-Jul-2019,Surface,,,,,583,585,57,527
GmTag225,180767,1.000000,Transmission,Mk10,1,17:06:28 30-Jul-2019,17:12:28 30-Jul-2019,Dive,1,U,162.0,165.0,359,361,,
GmTag225,180767,1.000000,Transmission,Mk10,1,17:12:28 30-Jul-2019,17:16:02 30-Jul-2019,Surface,,,,,213,215,14,200
