Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
16605,180772,31,NP, ,1,30-Jul-2019,20:16:49,,,,401650000,-134,,0,30-Jul-2019,20:15:42,,,67,,,,,,,222,171,173,253,8,0,248,60,60,124,60,60,60,60,60,56,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NP, ,1,30-Jul-2019,20:16:49,,,,401650000,-134,,1,30-Jul-2019,20:16:29,,,67,,,,,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NP, ,1,30-Jul-2019,20:16:49,,,,401650000,-134,,0,30-Jul-2019,20:16:49,,,67,,,,,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,63,251,248,
16605,180772,31,NK,A,2,30-Jul-2019,22:47:37,35.5936,-74.7472,,401650000,-130,6,0,30-Jul-2019,22:47:03,35.5936,-74.7472,88,,,,,,,222,171,173,253,8,0,176,60,60,28,188,60,124,28,60,60,60,53,0,0,131,58,153,174,126,67,195,79,164,140,134,
16605,180772,31,NK,A,2,30-Jul-2019,22:47:37,35.5936,-74.7472,,401650000,-130,6,0,30-Jul-2019,22:47:18,35.5936,-74.7472,88,,,,,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,52,60,60,60,60,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NK,A,2,30-Jul-2019,22:47:37,35.5936,-74.7472,,401650000,-130,6,0,30-Jul-2019,22:48:31,35.5936,-74.7472,88,,,,,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,SR,2,3,30-Jul-2019,22:59:39,35.5510,-74.6808,,401677680,-118,50,3,30-Jul-2019,22:59:51,33.5462,-64.6403,36,287,853,96,60,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,SR,2,3,30-Jul-2019,22:59:39,35.5510,-74.6808,,401677680,-118,50,0,30-Jul-2019,23:00:07,33.5462,-64.6403,36,287,853,96,60,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,36,204,101,36,235,130,139,96,210,93,133,243,253,
16605,180772,31,SR,2,3,30-Jul-2019,22:59:39,35.5510,-74.6808,,401677680,-118,50,0,30-Jul-2019,23:00:27,33.5462,-64.6403,36,287,853,96,60,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,114,111,226,154,34,14,
16605,180772,31,NN,A,4,31-Jul-2019,00:08:25,35.5725,-74.6579,,401677683,-127,8,0,31-Jul-2019,00:08:25,35.5725,-74.6579,66,897,2700,297,119,,,209,58,157,253,72,0,123,114,98,26,163,124,246,90,13,16,35,142,201,82,113,113,140,20,165,159,125,133,7,167,234,
16605,180772,31,NN,A,4,31-Jul-2019,00:08:25,35.5725,-74.6579,,401677683,-127,8,0,31-Jul-2019,00:08:58,35.5725,-74.6579,66,897,2700,297,119,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,72,68,6,99,
16605,180772,31,NN,A,4,31-Jul-2019,00:08:25,35.5725,-74.6579,,401677683,-127,8,0,31-Jul-2019,00:09:31,35.5725,-74.6579,66,897,2700,297,119,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,1,206,104,22,18,77,
16605,180772,31,NK,B,5,31-Jul-2019,00:24:26,35.5816,-74.6662,,401677683,-123,6,0,31-Jul-2019,00:24:19,35.5816,-74.6662,15,1082,1595,733,102,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NK,B,5,31-Jul-2019,00:24:26,35.5816,-74.6662,,401677683,-123,6,0,31-Jul-2019,00:24:34,35.5816,-74.6662,15,1082,1595,733,102,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,3,SR,B,6,31-Jul-2019,00:39:29,35.5812,-74.6759,,401677663,-129,8,0,31-Jul-2019,00:39:17,35.5812,-74.6759,24,1831,2819,1188,121,,,222,171,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16605,180772,31,SR,B,6,31-Jul-2019,00:39:29,35.5812,-74.6759,,401677663,-129,8,0,31-Jul-2019,00:39:41,35.5812,-74.6759,24,1831,2819,1188,121,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,12,9,
16605,180772,31,MB,B,7,31-Jul-2019,00:51:38,35.5838,-74.6778,,401677666,-133,6,0,31-Jul-2019,00:51:38,35.5838,-74.6778,,1541,2143,1107,102,,,222,171,173,251,8,1,184,60,60,24,60,60,60,60,60,60,221,195,135,199,193,63,109,136,60,227,224,193,48,115,206,
16605,180772,31,NN,0,8,31-Jul-2019,01:46:16,35.6184,-74.6262,,401677663,-123,48,0,31-Jul-2019,01:45:42,35.6184,-74.6262,83,6067,65289,563,79,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,31,NN,0,8,31-Jul-2019,01:46:16,35.6184,-74.6262,,401677663,-123,48,0,31-Jul-2019,01:46:01,35.6184,-74.6262,83,6067,65289,563,79,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NN,0,8,31-Jul-2019,01:46:16,35.6184,-74.6262,,401677663,-123,48,0,31-Jul-2019,01:46:18,35.6184,-74.6262,83,6067,65289,563,79,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,82,193,39,
16605,180772,23,NN,0,8,31-Jul-2019,01:46:16,35.6184,-74.6262,,401677663,-123,48,0,31-Jul-2019,01:47:05,35.6184,-74.6262,83,6067,65289,563,79,,,4,5,254,27,194,95,228,50,23,229,47,245,132,192,131,253,64,4,2,121,192,0,0,,,,,,,,,
16605,180772,31,MC,0,9,31-Jul-2019,01:55:36,35.6265,-74.6345,,401677678,-116,56,0,31-Jul-2019,01:54:53,35.6265,-74.6345,88,2036,31296,132,74,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,192,
16605,180772,31,MC,0,9,31-Jul-2019,01:55:36,35.6265,-74.6345,,401677678,-116,56,0,31-Jul-2019,01:55:29,35.6265,-74.6345,88,2036,31296,132,74,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,MC,0,9,31-Jul-2019,01:55:36,35.6265,-74.6345,,401677678,-116,56,1,31-Jul-2019,01:56:21,35.6265,-74.6345,88,2036,31296,132,74,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,31,SR,B,10,31-Jul-2019,08:36:04,35.8185,-74.5700,,401677693,-135,8,0,31-Jul-2019,08:35:45,35.8185,-74.5700,38,3860,8007,1860,112,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,28,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,SR,B,10,31-Jul-2019,08:36:04,35.8185,-74.5700,,401677693,-135,8,0,31-Jul-2019,08:36:23,35.8185,-74.5700,38,3860,8007,1860,112,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,NP,0,11,31-Jul-2019,08:47:07,35.6770,-74.3449,,401677649,-133,56,0,31-Jul-2019,08:46:50,35.6770,-74.3449,134,3298,15141,718,59,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,141,87,216,48,48,215,91,6,118,
16605,180772,31,NP,0,11,31-Jul-2019,08:47:07,35.6770,-74.3449,,401677649,-133,56,0,31-Jul-2019,08:47:09,35.6770,-74.3449,134,3298,15141,718,59,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,31,NP,0,11,31-Jul-2019,08:47:07,35.6770,-74.3449,,401677649,-133,56,0,31-Jul-2019,08:47:23,35.6770,-74.3449,134,3298,15141,718,59,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,NP,0,11,31-Jul-2019,08:47:07,35.6770,-74.3449,,401677649,-133,56,0,31-Jul-2019,08:48:00,35.6770,-74.3449,134,3298,15141,718,59,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NP,0,11,31-Jul-2019,08:47:07,35.6770,-74.3449,,401677649,-133,56,1,31-Jul-2019,08:48:20,35.6770,-74.3449,134,3298,15141,718,59,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,31,NP,0,11,31-Jul-2019,08:47:07,35.6770,-74.3449,,401677649,-133,56,1,31-Jul-2019,08:48:42,35.6770,-74.3449,134,3298,15141,718,59,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,NP,0,11,31-Jul-2019,08:47:07,35.6770,-74.3449,,401677649,-133,56,0,31-Jul-2019,08:49:04,35.6770,-74.3449,134,3298,15141,718,59,,,209,58,157,253,72,0,123,114,66,42,131,33,129,165,70,251,255,251,183,36,205,128,64,68,4,4,64,64,68,4,64,
16605,180772,31,SR,0,12,31-Jul-2019,10:18:52,35.9613,-74.7689,,401677733,-130,47,0,31-Jul-2019,10:18:10,35.9613,-74.7689,100,30268,75032,12210,49,,,220,171,173,253,8,0,184,28,60,60,60,188,60,60,60,60,28,60,60,60,189,64,51,119,217,152,159,59,255,251,248,
16605,180772,31,SR,0,12,31-Jul-2019,10:18:52,35.9613,-74.7689,,401677733,-130,47,0,31-Jul-2019,10:18:24,35.9613,-74.7689,100,30268,75032,12210,49,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,29,12,145,
16605,180772,31,SR,0,12,31-Jul-2019,10:18:52,35.9613,-74.7689,,401677733,-130,47,0,31-Jul-2019,10:18:41,35.9613,-74.7689,100,30268,75032,12210,49,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,54,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,SR,0,12,31-Jul-2019,10:18:52,35.9613,-74.7689,,401677733,-130,47,0,31-Jul-2019,10:18:59,35.9613,-74.7689,100,30268,75032,12210,49,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,23,SR,0,12,31-Jul-2019,10:18:52,35.9613,-74.7689,,401677733,-130,47,0,31-Jul-2019,10:19:13,35.9613,-74.7689,100,30268,75032,12210,49,,,4,5,254,164,203,148,6,50,39,245,32,5,132,192,131,253,68,4,2,127,192,0,0,,,,,,,,,
16605,180772,31,SR,0,12,31-Jul-2019,10:18:52,35.9613,-74.7689,,401677733,-130,47,0,31-Jul-2019,10:19:50,35.9613,-74.7689,100,30268,75032,12210,49,,,221,117,173,254,72,3,202,3,94,21,226,50,32,134,30,5,33,197,153,221,225,162,2,34,64,34,65,220,25,222,24,
16605,180772,31,NP,B,13,31-Jul-2019,10:19:59,35.6929,-74.3355,,401677736,-135,6,0,31-Jul-2019,10:19:50,35.6929,-74.3355,18,14313,29532,6936,61,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,31,NP,B,13,31-Jul-2019,10:19:59,35.6929,-74.3355,,401677736,-135,6,0,31-Jul-2019,10:20:08,35.6929,-74.3355,18,14313,29532,6936,61,,,219,237,127,250,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,NK,0,14,31-Jul-2019,11:04:40,35.5869,-74.4255,,401677708,-130,58,0,31-Jul-2019,11:04:21,35.5869,-74.4255,77,5169,41419,645,90,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NK,0,14,31-Jul-2019,11:04:40,35.5869,-74.4255,,401677708,-130,58,0,31-Jul-2019,11:04:41,35.5869,-74.4255,77,5169,41419,645,90,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,31,NK,0,14,31-Jul-2019,11:04:40,35.5869,-74.4255,,401677708,-130,58,1,31-Jul-2019,11:05:00,35.5869,-74.4255,77,5169,41419,645,90,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,NK,0,14,31-Jul-2019,11:04:40,35.5869,-74.4255,,401677708,-130,58,1,31-Jul-2019,11:05:20,35.5869,-74.4255,77,5169,41419,645,90,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,31,NK,0,14,31-Jul-2019,11:04:40,35.5869,-74.4255,,401677708,-130,58,0,31-Jul-2019,11:05:38,35.5869,-74.4255,77,5169,41419,645,90,,,222,171,173,253,9,0,184,44,60,56,124,60,60,60,60,60,60,60,60,60,62,104,161,81,193,156,95,59,191,251,248,
16605,180772,31,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,0,31-Jul-2019,12:34:52,35.7103,-73.8055,123,15634,31347,7797,126,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,0,31-Jul-2019,12:35:11,35.7103,-73.8055,123,15634,31347,7797,126,,,223,218,253,254,136,1,120,0,0,20,130,17,51,127,187,183,50,166,13,30,16,21,156,21,225,129,94,28,35,59,188,
16605,180772,31,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,0,31-Jul-2019,12:35:25,35.7103,-73.8055,123,15634,31347,7797,126,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,34,34,66,34,65,220,25,222,24,
16605,180772,23,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,0,31-Jul-2019,12:35:42,35.7103,-73.8055,123,15634,31347,7797,126,,,4,157,80,200,231,3,33,50,71,245,31,245,132,192,131,253,64,4,3,240,198,96,64,,,,,,,,,
16605,180772,31,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,0,31-Jul-2019,12:35:56,35.7103,-73.8055,123,15634,31347,7797,126,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,0,31-Jul-2019,12:36:14,35.7103,-73.8055,123,15634,31347,7797,126,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,31,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,1,31-Jul-2019,12:36:35,35.7103,-73.8055,123,15634,31347,7797,126,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NK,Z,15,31-Jul-2019,12:35:33,35.7103,-73.8055,,401677833,-130,35,1,31-Jul-2019,12:36:55,35.7103,-73.8055,123,15634,31347,7797,126,,,223,218,253,254,136,1,120,0,0,20,130,17,51,127,187,183,50,166,13,30,16,21,156,21,225,129,94,28,35,59,188,
16605,180772,31,NN,0,16,31-Jul-2019,12:35:42,35.3605,-75.1064,,401677670,-133,58,0,31-Jul-2019,12:35:11,35.3605,-75.1064,104,5976,40439,883,76,,,223,218,253,254,136,1,120,0,0,20,130,17,51,127,187,183,50,166,13,30,16,21,156,21,225,129,94,28,35,59,188,
16605,180772,31,NN,0,16,31-Jul-2019,12:35:42,35.3605,-75.1064,,401677670,-133,58,0,31-Jul-2019,12:35:25,35.3605,-75.1064,104,5976,40439,883,76,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,23,NN,0,16,31-Jul-2019,12:35:42,35.3605,-75.1064,,401677670,-133,58,0,31-Jul-2019,12:35:42,35.3605,-75.1064,104,5976,40439,883,76,,,4,157,80,200,231,3,33,50,71,245,31,245,132,192,131,253,64,4,3,240,198,96,64,,,,,,,,,
16605,180772,31,NN,0,16,31-Jul-2019,12:35:42,35.3605,-75.1064,,401677670,-133,58,0,31-Jul-2019,12:35:56,35.3605,-75.1064,104,5976,40439,883,76,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,NN,0,16,31-Jul-2019,12:35:42,35.3605,-75.1064,,401677670,-133,58,1,31-Jul-2019,12:36:14,35.3605,-75.1064,104,5976,40439,883,76,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,31,NN,0,16,31-Jul-2019,12:35:42,35.3605,-75.1064,,401677670,-133,58,1,31-Jul-2019,12:36:35,35.3605,-75.1064,104,5976,40439,883,76,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,NN,0,16,31-Jul-2019,12:35:42,35.3605,-75.1064,,401677670,-133,58,0,31-Jul-2019,12:36:55,35.3605,-75.1064,104,5976,40439,883,76,,,223,218,253,254,136,1,104,0,0,20,130,17,51,127,187,183,50,166,13,30,16,21,156,21,225,129,94,28,35,59,188,
16605,180772,31,NK,0,17,31-Jul-2019,22:21:46,35.9066,-75.4125,Speed to avg loc 41 x median,401677504,-133,48,0,31-Jul-2019,22:20:53,35.9066,-75.4125,94,123668,,,,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,158,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,31,NK,0,17,31-Jul-2019,22:21:46,35.9066,-75.4125,Speed to avg loc 41 x median,401677504,-133,48,0,31-Jul-2019,22:21:25,35.9066,-75.4125,94,123668,,,,,,209,58,157,253,72,0,123,123,82,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,27,NK,0,17,31-Jul-2019,22:21:46,35.9066,-75.4125,Speed to avg loc 41 x median,401677504,-133,48,0,31-Jul-2019,22:21:56,35.9066,-75.4125,94,123668,,,,,,220,142,13,255,8,3,248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,55,237,128,0,0,,,,,
16605,180772,31,NK,0,17,31-Jul-2019,22:21:46,35.9066,-75.4125,Speed to avg loc 41 x median,401677504,-133,48,0,31-Jul-2019,22:22:11,35.9066,-75.4125,94,123668,,,,,,213,75,13,254,200,1,155,187,119,42,1,162,92,26,33,64,0,0,5,51,127,255,119,46,88,30,12,4,64,0,4,
16605,180772,31,NK,0,17,31-Jul-2019,22:21:46,35.9066,-75.4125,Speed to avg loc 41 x median,401677504,-133,48,0,31-Jul-2019,22:22:27,35.9066,-75.4125,94,123668,,,,,,223,218,253,254,136,1,120,0,0,20,130,17,51,127,187,183,50,166,13,30,16,21,156,21,225,129,94,28,35,59,188,
16605,180772,3,SR,B,18,31-Jul-2019,22:22:27,36.2430,-74.1425,Speed to avg loc 29 x median,401677753,-138,6,0,31-Jul-2019,22:22:27,36.2430,-74.1425,,81136,,,,,,223,218,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16605,180772,23,SR,0,19,01-Aug-2019,00:05:06,36.0509,-74.4765,Speed to avg loc 98 x median,401677778,-124,57,0,01-Aug-2019,00:04:26,36.0509,-74.4765,82,1970,21436,181,105,,,4,165,74,1,23,3,225,50,39,245,16,37,136,20,127,252,252,4,3,252,2,127,192,,,,,,,,,
16605,180772,31,SR,0,19,01-Aug-2019,00:05:06,36.0509,-74.4765,Speed to avg loc 98 x median,401677778,-124,57,0,01-Aug-2019,00:04:40,36.0509,-74.4765,82,1970,21436,181,105,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,31,SR,0,19,01-Aug-2019,00:05:06,36.0509,-74.4765,Speed to avg loc 98 x median,401677778,-124,57,0,01-Aug-2019,00:04:57,36.0509,-74.4765,82,1970,21436,181,105,,,219,237,125,254,8,1,106,100,102,198,36,164,227,46,102,106,209,50,195,48,42,130,106,50,98,102,38,101,166,102,100,
16605,180772,31,SR,0,19,01-Aug-2019,00:05:06,36.0509,-74.4765,Speed to avg loc 98 x median,401677778,-124,57,0,01-Aug-2019,00:05:13,36.0509,-74.4765,82,1970,21436,181,105,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,64,68,4,64,
16605,180772,31,SR,0,19,01-Aug-2019,00:05:06,36.0509,-74.4765,Speed to avg loc 98 x median,401677778,-124,57,0,01-Aug-2019,00:05:32,36.0509,-74.4765,82,1970,21436,181,105,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,SR,0,19,01-Aug-2019,00:05:06,36.0509,-74.4765,Speed to avg loc 98 x median,401677778,-124,57,0,01-Aug-2019,00:05:48,36.0509,-74.4765,82,1970,21436,181,105,,,212,118,77,255,72,0,128,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,
16605,180772,23,NK,B,20,01-Aug-2019,00:04:33,36.1500,-74.2510,Speed to avg loc 161 x median,401677758,-132,8,0,01-Aug-2019,00:04:26,36.1500,-74.2510,14,66273,227307,19322,76,,,4,165,74,1,23,3,225,50,39,245,16,37,136,20,127,252,252,4,3,244,2,95,192,,,,,,,,,
16605,180772,31,NK,B,20,01-Aug-2019,00:04:33,36.1500,-74.2510,Speed to avg loc 161 x median,401677758,-132,8,0,01-Aug-2019,00:04:40,36.1500,-74.2510,14,66273,227307,19322,76,,,221,117,173,254,72,3,202,1,94,29,226,32,32,134,30,5,161,197,153,221,225,226,2,34,66,34,65,220,25,222,24,
16605,180772,31,MC,1,21,01-Aug-2019,01:36:22,35.9685,-74.4147,,401677747,-114,58,0,01-Aug-2019,01:35:56,35.9685,-74.4147,129,899,4323,186,97,,,209,58,157,253,72,0,123,114,66,42,129,33,129,165,70,251,255,251,183,36,197,128,64,68,4,4,64,0,0,0,0,
16605,180772,31,MC,1,21,01-Aug-2019,01:36:22,35.9685,-74.4147,,401677747,-114,58,0,01-Aug-2019,01:36:15,35.9685,-74.4147,129,899,4323,186,97,,,222,171,173,253,8,0,184,60,60,60,60,60,60,60,60,60,60,60,60,60,62,96,161,81,193,156,95,59,191,251,248,
16605,180772,31,MC,1,21,01-Aug-2019,01:36:22,35.9685,-74.4147,,401677747,-114,58,0,01-Aug-2019,01:36:30,35.9685,-74.4147,129,899,4323,186,97,,,212,118,77,255,72,0,128,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,
